year,state,district,season,crop_type,seed_variety,area_sown_hectares,irrigation_type,rainfall_mm,temperature_min_c,temperature_max_c,temperature_avg_c,humidity_pct,growing_season_days,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,soil_type,soil_moisture_pct,previous_yield_tonnes_ha,yield_trend_pct_yoy,ndvi,yield_tonnes_per_hectare,sowing_year,sowing_month,sowing_day,sowing_day_of_year,temperature_range_c,rainfall_per_day,total_npk_kg_ha,np_ratio,kn_ratio
2018,Rajasthan,Jaipur,Kharif,Soybean,NRC-37,1.14,Rainfed,773.6,16.9,29.1,22.8,72.6,102,7.5,62.3,50.6,36.0,Loamy,37.5,1.56,-4.8,0.586,0.86,2018,7,16,197,12.200000000000003,7.584313725490197,148.9,1.2312252964426877,0.5778491171749599
2022,Madhya Pradesh,Jabalpur,Kharif,Soybean,NRC-37,0.74,Drip Irrigated,740.3,17.4,33.9,26.7,52.3,117,6.54,126.0,72.0,22.7,Loamy,38.3,1.98,5.9,0.667,1.43,2022,6,14,165,16.5,6.327350427350427,220.7,1.75,0.18015873015873016
2018,Gujarat,Surat,Kharif,Groundnut,GG-20,21.89,Rainfed,646.0,25.1,40.5,30.9,50.2,111,7.44,134.5,91.5,106.6,Sandy Loam,35.6,2.59,-4.5,0.471,1.48,2018,6,18,169,15.399999999999999,5.81981981981982,332.6,1.469945355191257,0.7925650557620817
2024,Madhya Pradesh,Ujjain,Rabi,Wheat,GW-322,11.72,Rainfed,554.9,11.9,26.5,20.0,75.1,119,6.16,85.0,60.8,47.3,Loamy,31.6,3.15,1.7,0.304,1.61,2024,10,17,291,14.6,4.663025210084033,193.10000000000002,1.3980263157894737,0.556470588235294
2017,Maharashtra,Pune,Kharif,Rice,BPT-5204,5.07,Irrigated,1401.7,25.7,42.1,34.3,83.1,128,6.35,81.6,102.3,59.0,Silty Loam,36.7,3.1,-2.1,0.631,2.22,2017,7,27,208,16.400000000000002,10.95078125,242.89999999999998,0.7976539589442815,0.7230392156862746
2018,Rajasthan,Kota,Kharif,Cotton,RCH-2,8.63,Irrigated,630.4,14.9,29.6,22.7,89.5,184,6.48,79.7,25.4,48.1,Sandy Loam,41.1,2.28,3.8,0.663,0.67,2018,6,1,152,14.700000000000001,3.426086956521739,153.2,3.1377952755905514,0.6035131744040151
2019,Madhya Pradesh,Jabalpur,Rabi,Wheat,GW-322,1.43,Rainfed,214.1,13.3,29.1,22.4,48.0,138,6.71,60.6,64.5,37.2,Clay Loam,44.7,3.09,8.7,0.648,1.67,2019,10,22,295,15.8,1.5514492753623188,162.3,0.9395348837209303,0.6138613861386139
2021,Gujarat,Kheda,Rabi,Wheat,GW-322,3.43,Drip Irrigated,180.0,12.1,28.8,20.5,53.8,146,5.36,190.3,47.2,94.3,Loamy,43.8,3.6,7.3,0.772,1.73,2021,10,29,302,16.700000000000003,1.2328767123287672,331.8,4.031779661016949,0.49553336836573825
2025,Rajasthan,Udaipur,Kharif,Groundnut,Kadiri-6,3.12,Rainfed,867.9,14.4,30.6,23.6,38.6,126,6.4,116.9,59.4,43.8,Loamy,12.1,2.42,0.7,0.702,0.84,2025,6,23,174,16.200000000000003,6.888095238095238,220.10000000000002,1.9680134680134682,0.37467921300256624
2021,Rajasthan,Jodhpur,Kharif,Cotton,Bunny-Bt,10.24,Rainfed,869.9,19.2,34.4,28.1,49.1,181,7.15,131.4,51.7,46.6,Sandy Loam,8.0,1.34,7.6,0.386,0.63,2021,6,21,172,15.2,4.806077348066299,229.70000000000002,2.541586073500967,0.3546423135464231
2018,Rajasthan,Bikaner,Kharif,Groundnut,GG-20,2.31,Rainfed,648.8,21.4,34.5,28.2,40.8,115,6.59,76.5,26.7,18.9,Loamy,32.0,2.52,-4.2,0.783,1.25,2018,6,9,160,13.100000000000001,5.641739130434782,122.1,2.865168539325843,0.24705882352941175
2022,Karnataka,Kalaburagi,Kharif,Cotton,Bunny-Bt,20.66,Irrigated,837.9,19.1,37.7,28.3,56.0,175,6.35,70.5,35.5,91.1,Alluvial,38.6,1.81,1.2,0.86,1.74,2022,6,3,154,18.6,4.788,197.1,1.9859154929577465,1.2921985815602837
2024,Madhya Pradesh,Bhopal,Kharif,Maize,P-3396,0.57,Rainfed,547.3,19.2,32.7,26.7,42.5,118,7.23,120.5,47.2,52.8,Loamy,28.7,4.23,4.4,0.753,2.48,2024,7,3,185,13.500000000000004,4.638135593220339,220.5,2.5529661016949152,0.43817427385892116
2021,Punjab,Jalandhar,Kharif,Maize,DHM-117,13.77,Rainfed,575.1,15.2,30.9,23.0,70.4,121,7.25,133.0,78.3,67.4,Loamy,29.8,5.51,-2.1,0.531,3.07,2021,7,7,188,15.7,4.752892561983471,278.70000000000005,1.698595146871009,0.5067669172932331
2018,Karnataka,Mandya,Kharif,Soybean,NRC-86,0.86,Rainfed,644.3,18.8,31.7,24.3,56.0,101,6.22,162.3,61.5,119.9,Black,37.0,1.91,-6.3,0.651,1.23,2018,7,21,202,12.899999999999999,6.379207920792079,343.70000000000005,2.6390243902439026,0.7387553912507702
2018,Madhya Pradesh,Sagar,Rabi,Wheat,HD-2967,1.6,Irrigated,541.1,18.6,30.1,25.1,53.5,141,6.93,103.3,58.0,75.5,Clay Loam,35.6,3.54,-4.3,0.788,2.95,2018,10,17,290,11.5,3.8375886524822698,236.8,1.7810344827586206,0.7308809293320426
2023,Maharashtra,Nagpur,Kharif,Cotton,Bunny-Bt,13.71,Irrigated,494.3,18.0,35.8,26.5,52.6,166,6.42,128.7,103.0,37.9,Alluvial,41.4,1.79,2.9,0.687,1.67,2023,6,15,166,17.799999999999997,2.9777108433734942,269.59999999999997,1.249514563106796,0.2944832944832945
2023,Punjab,Bathinda,Rabi,Maize,P-3396,1.17,Rainfed,1060.9,19.8,33.2,26.6,54.4,101,7.95,105.0,55.0,84.2,Sandy Loam,41.9,3.45,2.9,0.597,1.73,2023,12,14,348,13.400000000000002,10.503960396039606,244.2,1.9090909090909092,0.8019047619047619
2021,Madhya Pradesh,Ujjain,Rabi,Groundnut,GG-20,1.75,Irrigated,984.4,13.9,26.5,21.2,76.3,101,6.28,169.5,61.0,39.2,Red Loam,43.5,2.61,1.7,0.596,1.1,2021,10,23,296,12.6,9.746534653465346,269.7,2.778688524590164,0.23126843657817112
2018,Karnataka,Mandya,Rabi,Maize,HQPM-1,3.64,Irrigated,631.5,15.2,28.2,23.2,61.2,122,5.44,86.6,45.2,59.7,Sandy Loam,26.5,6.11,1.6,0.664,2.97,2018,11,26,330,13.0,5.176229508196721,191.5,1.9159292035398228,0.689376443418014
2022,Rajasthan,Udaipur,Rabi,Maize,HQPM-1,8.52,Drip Irrigated,558.9,16.7,31.1,22.8,43.1,110,7.3,100.8,35.8,68.3,Loamy,42.8,4.24,2.7,0.735,3.03,2022,11,30,334,14.400000000000002,5.080909090909091,204.89999999999998,2.815642458100559,0.6775793650793651
2019,Rajasthan,Bikaner,Kharif,Maize,P-3396,14.06,Rainfed,838.4,12.5,31.2,21.9,53.5,97,6.51,103.6,36.3,46.1,Loamy,11.1,5.06,1.6,0.689,1.81,2019,6,29,180,18.7,8.643298969072164,185.99999999999997,2.8539944903581267,0.44498069498069504
2020,Rajasthan,Bikaner,Kharif,Soybean,NRC-86,1.58,Rainfed,843.6,18.3,29.6,24.0,72.2,113,6.75,69.4,66.8,89.6,Sandy Loam,16.5,1.48,10.3,0.4,0.7,2020,7,8,190,11.3,7.465486725663717,225.79999999999998,1.0389221556886228,1.291066282420749
2021,Gujarat,Junagadh,Kharif,Rice,BPT-5204,0.47,Rainfed,1057.4,17.5,30.5,24.8,74.1,120,6.74,56.0,55.6,36.8,Silty Loam,24.0,3.48,0.6,0.46,2.26,2021,7,20,201,13.0,8.811666666666667,148.39999999999998,1.0071942446043165,0.6571428571428571
2022,Maharashtra,Kolhapur,Rabi,Wheat,HD-2967,1.08,Drip Irrigated,466.6,13.9,32.7,22.9,63.8,149,6.57,73.4,70.0,59.5,Clay Loam,55.1,3.48,-0.3,0.78,2.19,2022,11,4,308,18.800000000000004,3.131543624161074,202.9,1.0485714285714287,0.8106267029972751
2021,Madhya Pradesh,Jabalpur,Kharif,Rice,Pusa-44,9.2,Irrigated,1224.6,25.6,39.1,32.5,78.0,148,5.96,86.0,27.6,50.5,Silty Loam,35.2,3.93,-3.6,0.549,2.6,2021,7,29,210,13.5,8.274324324324324,164.1,3.115942028985507,0.5872093023255814
2021,Madhya Pradesh,Bhopal,Kharif,Cotton,Bt-Cotton,3.15,Irrigated,703.4,21.3,37.6,28.2,75.1,152,6.55,89.4,51.5,66.3,Black,54.5,1.93,-5.9,0.594,0.85,2021,7,24,205,16.3,4.627631578947368,207.2,1.7359223300970874,0.7416107382550334
2022,Karnataka,Mysuru,Kharif,Soybean,NRC-37,0.86,Irrigated,1003.6,17.4,32.9,23.6,70.3,109,6.35,117.6,44.5,8.0,Loamy,35.7,1.53,11.0,0.766,1.46,2022,7,28,209,15.5,9.207339449541285,170.1,2.642696629213483,0.06802721088435375
2021,Rajasthan,Kota,Rabi,Wheat,HD-2967,0.46,Irrigated,255.0,12.6,27.7,22.0,50.0,126,7.36,126.2,37.3,12.1,Clay Loam,55.4,3.44,12.3,0.621,1.73,2021,10,15,288,15.1,2.0238095238095237,175.6,3.3833780160857914,0.09587955625990491
2021,Madhya Pradesh,Bhopal,Kharif,Soybean,NRC-37,6.54,Rainfed,750.4,17.0,32.2,25.5,45.8,102,6.21,128.0,53.8,78.0,Black,22.6,0.91,-2.3,0.709,0.76,2021,6,5,156,15.200000000000003,7.356862745098039,259.8,2.379182156133829,0.609375
2021,Gujarat,Junagadh,Kharif,Rice,BPT-5204,2.34,Rainfed,1304.4,21.1,35.3,28.4,77.6,121,6.46,197.2,63.6,82.3,Silty Loam,18.5,2.7,8.7,0.504,2.48,2021,6,29,180,14.199999999999996,10.7801652892562,343.1,3.1006289308176096,0.417342799188641
2024,Maharashtra,Kolhapur,Kharif,Maize,HQPM-1,0.64,Rainfed,616.0,11.9,25.6,20.2,61.2,114,7.36,72.5,48.6,78.6,Sandy Loam,38.2,3.54,-2.6,0.653,2.71,2024,7,13,195,13.700000000000001,5.4035087719298245,199.7,1.491769547325103,1.0841379310344827
2023,Punjab,Amritsar,Kharif,Rice,Swarna,8.59,Rainfed,1150.6,21.7,37.1,26.8,90.5,147,6.44,169.4,47.0,34.6,Silty Loam,30.7,3.87,-8.6,0.617,2.46,2023,6,24,175,15.400000000000002,7.8272108843537405,251.0,3.6042553191489364,0.20425029515938606
2021,Punjab,Patiala,Rabi,Maize,HQPM-1,7.28,Drip Irrigated,786.1,17.1,34.6,24.4,74.4,124,6.42,65.3,53.3,83.9,Sandy Loam,46.8,5.26,-5.6,0.648,3.37,2021,11,22,326,17.5,6.339516129032258,202.5,1.225140712945591,1.2848392036753447
2019,Karnataka,Belagavi,Kharif,Groundnut,Kadiri-6,0.68,Rainfed,568.3,21.0,34.7,29.5,53.3,103,6.85,52.9,44.0,89.7,Red Loam,30.1,2.45,-5.3,0.541,1.17,2019,6,1,152,13.700000000000003,5.51747572815534,186.60000000000002,1.2022727272727272,1.6956521739130437
2024,Karnataka,Belagavi,Rabi,Maize,HQPM-1,12.46,Irrigated,673.2,16.3,29.3,22.9,82.5,119,7.65,81.9,46.7,78.2,Loamy,39.6,5.81,9.5,0.662,2.63,2024,10,22,296,13.0,5.6571428571428575,206.8,1.753747323340471,0.9548229548229548
2021,Gujarat,Ahmedabad,Kharif,Cotton,RCH-2,10.95,Irrigated,613.2,21.1,36.1,30.1,55.4,189,6.76,148.2,71.6,77.9,Alluvial,47.7,2.42,-0.8,0.753,1.87,2021,6,22,173,15.0,3.2444444444444445,297.7,2.069832402234637,0.5256410256410258
2019,Punjab,Jalandhar,Kharif,Soybean,JS-335,15.1,Drip Irrigated,820.9,18.2,33.4,24.8,56.8,118,7.23,112.4,33.5,45.4,Loamy,36.7,1.48,6.7,0.565,1.4,2019,6,1,152,15.2,6.956779661016949,191.3,3.355223880597015,0.40391459074733094
2024,Maharashtra,Kolhapur,Rabi,Wheat,HD-2967,23.88,Irrigated,706.9,13.3,29.0,19.8,39.8,135,7.76,121.1,38.1,46.1,Clay Loam,36.3,2.61,-16.5,0.714,1.56,2024,11,6,311,15.7,5.236296296296296,205.29999999999998,3.1784776902887137,0.38067712634186623
2025,Madhya Pradesh,Bhopal,Rabi,Wheat,HD-2967,1.17,Rainfed,629.3,21.6,36.6,29.8,80.9,119,6.47,139.9,38.1,94.9,Clay Loam,24.6,4.45,-0.1,0.629,1.16,2025,11,6,310,15.0,5.288235294117647,272.9,3.6719160104986877,0.6783416726233024
2025,Punjab,Patiala,Kharif,Soybean,JS-335,5.17,Rainfed,782.8,20.1,30.5,25.4,73.3,112,5.93,80.8,41.4,43.3,Black,33.0,1.29,1.3,0.657,0.95,2025,6,19,170,10.399999999999999,6.989285714285714,165.5,1.9516908212560387,0.5358910891089109
2025,Madhya Pradesh,Jabalpur,Kharif,Groundnut,TG-37A,4.36,Rainfed,820.7,16.8,31.4,25.1,47.4,110,5.82,89.8,44.5,114.6,Red Loam,13.1,2.09,10.5,0.605,0.99,2025,7,19,200,14.599999999999998,7.460909090909091,248.9,2.0179775280898875,1.2761692650334076
2023,Karnataka,Mandya,Kharif,Maize,HQPM-1,1.38,Irrigated,403.5,15.8,31.0,23.8,62.7,103,7.19,124.8,81.9,58.6,Silty Loam,27.5,3.98,-2.9,0.696,3.11,2023,6,13,164,15.2,3.9174757281553396,265.3,1.5238095238095237,0.46955128205128205
2025,Maharashtra,Nagpur,Kharif,Soybean,NRC-37,0.69,Rainfed,676.6,16.7,34.7,25.9,69.0,109,6.46,95.0,46.2,20.4,Loamy,18.4,1.86,17.0,0.637,0.98,2025,6,15,166,18.000000000000004,6.207339449541284,161.6,2.056277056277056,0.21473684210526314
2025,Maharashtra,Kolhapur,Kharif,Rice,Pusa-44,3.67,Rainfed,1282.6,21.1,37.0,27.1,65.2,129,6.37,41.2,12.3,70.1,Clay Loam,40.4,3.26,10.2,0.682,2.77,2025,7,3,184,15.899999999999999,9.942635658914728,123.6,3.3495934959349594,1.7014563106796114
2023,Gujarat,Banaskantha,Kharif,Rice,BPT-5204,9.8,Rainfed,1052.3,22.1,37.0,28.5,59.1,124,5.69,190.0,60.6,65.7,Clay,49.1,3.12,-13.3,0.621,1.65,2023,7,8,189,14.899999999999999,8.486290322580645,316.3,3.1353135313531353,0.34578947368421054
2022,Karnataka,Mandya,Kharif,Rice,BPT-5204,0.92,Drip Irrigated,1012.9,22.3,39.6,30.5,98.0,128,6.35,167.1,26.5,54.2,Silty Loam,36.6,3.54,15.4,0.543,3.02,2022,6,1,152,17.3,7.91328125,247.8,6.305660377358491,0.3243566726511071
2021,Gujarat,Junagadh,Kharif,Maize,P-3396,0.92,Irrigated,718.0,12.4,24.5,19.0,55.7,98,7.34,102.3,41.9,54.6,Sandy Loam,52.8,6.4,0.9,0.79,3.09,2021,7,2,183,12.1,7.326530612244898,198.79999999999998,2.441527446300716,0.5337243401759532
2025,Madhya Pradesh,Indore,Rabi,Wheat,GW-322,1.09,Irrigated,554.1,18.7,31.9,24.3,54.3,118,6.26,112.9,51.2,44.7,Clay Loam,28.3,2.86,14.7,0.648,2.62,2025,10,21,294,13.2,4.695762711864407,208.8,2.205078125,0.395925597874225
2022,Maharashtra,Pune,Rabi,Wheat,HD-2967,6.43,Rainfed,448.7,11.9,25.7,18.9,67.2,139,5.53,105.8,49.5,62.5,Loamy,36.8,2.47,0.3,0.784,1.74,2022,11,25,329,13.799999999999999,3.2280575539568344,217.8,2.1373737373737374,0.5907372400756143
2025,Maharashtra,Nagpur,Rabi,Groundnut,Kadiri-6,7.74,Rainfed,723.2,17.9,34.5,26.5,56.5,132,6.31,87.0,25.3,63.1,Loamy,8.0,1.96,11.7,0.78,0.83,2025,11,7,311,16.6,5.478787878787879,175.4,3.4387351778656123,0.725287356321839
2022,Rajasthan,Jaipur,Kharif,Groundnut,GG-20,0.67,Irrigated,700.5,18.6,36.2,26.4,50.7,130,6.77,102.4,59.8,48.6,Red Loam,43.8,2.12,-1.1,0.758,1.66,2022,6,3,154,17.6,5.388461538461539,210.79999999999998,1.7123745819397995,0.474609375
2018,Rajasthan,Udaipur,Kharif,Soybean,NRC-37,4.95,Irrigated,827.8,14.7,33.5,24.0,84.3,108,6.92,25.0,57.9,79.9,Loamy,32.0,1.67,5.3,0.668,0.93,2018,6,5,156,18.8,7.6648148148148145,162.8,0.4317789291882556,3.196
2022,Madhya Pradesh,Ujjain,Kharif,Rice,Swarna,1.07,Irrigated,1086.4,20.0,31.4,25.3,74.1,140,5.87,163.5,43.8,59.4,Clay,42.1,5.4,12.9,0.615,3.69,2022,7,16,197,11.399999999999999,7.760000000000001,266.7,3.732876712328767,0.36330275229357795
2018,Madhya Pradesh,Jabalpur,Rabi,Groundnut,TG-37A,0.93,Irrigated,617.8,13.6,30.4,22.7,60.0,113,8.41,92.6,23.1,73.4,Sandy Loam,42.2,1.98,2.0,0.619,0.95,2018,11,19,323,16.799999999999997,5.467256637168141,189.1,4.008658008658008,0.7926565874730023
2021,Rajasthan,Kota,Kharif,Soybean,JS-335,11.28,Rainfed,756.7,16.6,30.7,23.6,86.5,115,6.62,82.1,77.1,61.7,Sandy Loam,35.6,1.77,3.0,0.667,1.01,2021,7,28,209,14.099999999999998,6.58,220.89999999999998,1.0648508430609598,0.7515225334957369
2024,Maharashtra,Kolhapur,Kharif,Rice,Pusa-44,0.81,Irrigated,1229.6,20.9,34.6,26.9,70.8,134,5.65,37.7,76.9,13.6,Clay Loam,52.7,3.57,7.4,0.641,2.69,2024,7,30,212,13.700000000000003,9.176119402985075,128.20000000000002,0.49024707412223667,0.36074270557029176
2021,Maharashtra,Nashik,Kharif,Cotton,RCH-2,4.53,Rainfed,673.8,15.8,29.0,23.8,47.5,150,6.28,157.1,29.1,56.1,Sandy Loam,31.8,1.33,-4.8,0.63,1.22,2021,7,14,195,13.2,4.492,242.29999999999998,5.398625429553264,0.35709739019732656
2018,Punjab,Patiala,Kharif,Cotton,RCH-2,0.58,Rainfed,468.6,18.8,34.5,25.9,61.3,188,6.74,25.0,23.3,38.9,Black,27.9,2.05,-2.3,0.754,1.06,2018,6,19,170,15.7,2.4925531914893617,87.19999999999999,1.0729613733905579,1.556
2024,Punjab,Bathinda,Rabi,Maize,P-3396,1.62,Rainfed,561.6,24.2,38.0,31.8,68.8,118,7.08,40.0,21.6,44.1,Loamy,45.3,4.75,9.8,0.512,2.21,2024,11,18,323,13.8,4.7593220338983055,105.7,1.8518518518518516,1.1025
2019,Madhya Pradesh,Ujjain,Kharif,Cotton,Bunny-Bt,5.6,Rainfed,761.2,18.1,29.1,23.2,61.9,182,6.96,41.1,69.5,44.9,Black,36.7,2.3,6.4,0.674,1.24,2019,7,29,210,11.0,4.182417582417583,155.5,0.5913669064748202,1.092457420924574
2022,Karnataka,Mandya,Kharif,Cotton,Bunny-Bt,1.98,Irrigated,700.9,24.2,38.0,31.2,41.7,151,6.45,102.9,23.9,45.2,Sandy Loam,42.9,2.65,9.1,0.614,1.3,2022,6,24,175,13.8,4.6417218543046355,172.0,4.305439330543933,0.4392614188532556
2017,Karnataka,Belagavi,Rabi,Wheat,HD-3086,0.56,Irrigated,590.5,11.6,29.8,20.4,45.6,123,8.62,87.2,77.0,53.4,Loamy,49.6,2.18,1.1,0.654,0.97,2017,10,22,295,18.200000000000003,4.800813008130081,217.6,1.1324675324675324,0.6123853211009174
2025,Rajasthan,Udaipur,Kharif,Rice,BPT-5204,4.11,Rainfed,1257.2,23.4,37.5,30.1,61.5,116,7.13,94.8,80.3,60.6,Clay Loam,34.6,4.45,5.2,0.341,1.9,2025,6,1,152,14.100000000000001,10.837931034482759,235.7,1.1805728518057286,0.639240506329114
2023,Karnataka,Belagavi,Kharif,Maize,DHM-117,1.23,Irrigated,491.1,18.5,33.7,25.2,74.7,119,6.2,122.8,30.3,59.9,Silty Loam,49.0,5.81,9.8,0.537,3.53,2023,7,24,205,15.200000000000003,4.1268907563025214,213.0,4.052805280528053,0.48778501628664495
2024,Maharashtra,Pune,Kharif,Groundnut,GG-20,4.09,Rainfed,801.8,16.0,32.6,24.1,57.9,122,6.33,162.1,55.6,75.5,Loamy,21.7,1.98,-4.1,0.629,1.44,2024,7,14,196,16.6,6.572131147540984,293.2,2.9154676258992804,0.46576187538556446
2023,Rajasthan,Bikaner,Kharif,Maize,P-3396,0.51,Irrigated,630.8,19.1,38.4,28.2,53.9,117,7.8,79.2,107.5,37.4,Loamy,44.5,5.29,6.1,0.742,3.32,2023,6,19,170,19.299999999999997,5.391452991452991,224.1,0.7367441860465117,0.4722222222222222
2025,Punjab,Ludhiana,Kharif,Rice,Swarna,0.61,Rainfed,1156.5,26.3,38.4,32.3,81.4,134,6.46,143.2,48.3,34.9,Clay Loam,26.3,4.99,8.0,0.523,2.43,2025,6,10,161,12.099999999999998,8.630597014925373,226.4,2.9648033126293996,0.24371508379888268
2017,Madhya Pradesh,Sagar,Kharif,Maize,DHM-117,15.29,Drip Irrigated,501.5,18.3,33.4,27.1,67.3,104,7.43,58.2,59.4,84.0,Sandy Loam,42.7,5.21,9.2,0.628,3.34,2017,6,30,181,15.099999999999998,4.822115384615385,201.6,0.9797979797979799,1.443298969072165
2024,Madhya Pradesh,Ujjain,Kharif,Rice,BPT-5204,0.59,Rainfed,1248.6,21.9,35.6,29.9,60.9,122,6.14,112.6,46.9,77.8,Silty Loam,29.3,2.82,0.1,0.547,2.17,2024,6,30,182,13.700000000000003,10.234426229508196,237.3,2.4008528784648187,0.6909413854351687
2019,Rajasthan,Jodhpur,Rabi,Wheat,GW-322,1.31,Rainfed,354.1,11.3,26.6,18.2,74.4,142,7.44,102.1,43.7,48.4,Clay Loam,20.9,4.2,7.9,0.601,1.91,2019,12,4,338,15.3,2.4936619718309863,194.20000000000002,2.3363844393592674,0.4740450538687561
2025,Punjab,Ludhiana,Kharif,Cotton,RCH-2,1.25,Rainfed,937.0,21.0,38.0,27.7,36.8,189,7.99,125.4,60.2,28.5,Sandy Loam,49.5,2.09,4.8,0.644,0.96,2025,7,21,202,17.0,4.957671957671957,214.10000000000002,2.083056478405316,0.22727272727272727
2019,Madhya Pradesh,Bhopal,Kharif,Cotton,Bt-Cotton,16.27,Irrigated,549.7,17.3,32.9,24.3,81.6,188,7.03,139.2,70.2,62.0,Alluvial,37.9,1.61,4.4,0.707,1.14,2019,6,13,164,15.599999999999998,2.9239361702127664,271.4,1.9829059829059827,0.44540229885057475
2025,Rajasthan,Jaipur,Rabi,Wheat,HD-3086,5.28,Irrigated,543.4,8.6,27.0,18.1,53.7,122,6.59,104.2,44.1,19.7,Clay Loam,43.0,3.3,0.7,0.772,2.36,2025,12,8,342,18.4,4.454098360655737,168.0,2.36281179138322,0.1890595009596929
2022,Rajasthan,Udaipur,Kharif,Maize,P-3396,8.87,Irrigated,669.6,19.0,35.0,24.8,67.9,104,7.7,91.9,72.6,65.4,Loamy,22.9,4.59,14.9,0.661,3.11,2022,7,12,193,16.0,6.438461538461539,229.9,1.2658402203856751,0.7116430903155604
2018,Madhya Pradesh,Bhopal,Rabi,Wheat,HD-3086,0.92,Rainfed,449.3,11.1,27.9,19.0,52.9,150,6.41,85.6,44.1,89.4,Loamy,22.5,2.52,-3.5,0.663,1.79,2018,10,29,302,16.799999999999997,2.9953333333333334,219.1,1.9410430839002266,1.0443925233644862
2024,Punjab,Bathinda,Rabi,Groundnut,GG-20,7.29,Rainfed,566.7,10.1,25.2,19.0,44.7,131,7.17,166.0,28.5,44.9,Sandy Loam,25.7,2.81,-0.1,0.591,1.31,2024,11,8,313,15.1,4.3259541984732826,239.4,5.824561403508772,0.27048192771084334
2023,Karnataka,Mysuru,Rabi,Wheat,HD-2967,1.09,Irrigated,444.5,12.2,30.3,20.0,71.0,146,7.27,83.0,82.4,105.6,Loamy,40.4,3.13,-0.6,0.727,2.61,2023,12,9,343,18.1,3.0445205479452055,271.0,1.0072815533980581,1.272289156626506
2022,Karnataka,Belagavi,Kharif,Rice,Swarna,7.81,Irrigated,1055.6,26.8,40.1,32.2,91.4,123,6.17,122.8,36.6,56.3,Silty Loam,43.5,2.96,11.7,0.815,3.4,2022,6,6,157,13.3,8.582113821138211,215.7,3.355191256830601,0.4584690553745928
2022,Gujarat,Ahmedabad,Rabi,Groundnut,TG-37A,0.78,Irrigated,579.8,13.6,31.1,22.4,58.0,105,6.38,45.3,21.9,43.4,Loamy,34.8,2.39,-6.8,0.768,1.47,2022,10,15,288,17.5,5.521904761904762,110.6,2.0684931506849313,0.9580573951434879
2019,Maharashtra,Jalgaon,Kharif,Soybean,NRC-86,0.75,Irrigated,912.2,11.3,27.0,18.3,62.1,96,7.6,118.3,79.7,29.0,Black,53.6,1.7,2.1,0.691,1.02,2019,7,27,208,15.7,9.502083333333333,227.0,1.4843161856963614,0.2451394759087067
2017,Maharashtra,Jalgaon,Rabi,Wheat,HD-3086,3.73,Drip Irrigated,235.5,15.7,32.7,22.4,61.4,150,6.65,109.2,39.6,60.8,Loamy,40.6,3.2,-7.1,0.675,2.1,2017,10,18,291,17.000000000000004,1.57,209.60000000000002,2.7575757575757573,0.5567765567765567
2024,Madhya Pradesh,Ujjain,Rabi,Maize,DHM-117,12.31,Irrigated,681.7,12.9,29.9,21.6,52.1,126,7.34,115.4,49.3,75.8,Sandy Loam,50.1,4.14,9.9,0.54,3.29,2024,12,9,344,17.0,5.410317460317461,240.5,2.340770791075051,0.65684575389948
2024,Madhya Pradesh,Indore,Kharif,Maize,P-3396,13.4,Irrigated,973.9,18.1,31.7,24.1,48.4,103,6.68,144.5,81.6,36.8,Sandy Loam,45.2,3.92,11.0,0.718,3.45,2024,6,28,180,13.599999999999998,9.455339805825243,262.9,1.7708333333333335,0.25467128027681657
2025,Maharashtra,Pune,Rabi,Wheat,GW-322,0.57,Rainfed,233.1,10.0,22.6,16.0,70.6,128,6.92,121.4,81.5,19.5,Clay Loam,24.6,2.88,-5.1,0.449,1.52,2025,11,13,317,12.600000000000001,1.82109375,222.4,1.4895705521472393,0.16062602965403625
2019,Maharashtra,Nashik,Kharif,Rice,Swarna,15.41,Rainfed,1344.8,21.8,37.3,29.8,86.8,135,5.69,76.4,76.7,86.9,Clay,35.6,3.35,4.0,0.507,2.71,2019,6,17,168,15.499999999999996,9.961481481481481,240.00000000000003,0.9960886571056063,1.137434554973822
2024,Madhya Pradesh,Sagar,Kharif,Cotton,Bunny-Bt,1.45,Irrigated,489.9,17.3,28.9,23.8,45.5,163,6.43,162.5,88.8,50.0,Black,52.8,2.26,-1.9,0.635,1.19,2024,6,29,181,11.599999999999998,3.005521472392638,301.3,1.829954954954955,0.3076923076923077
2023,Gujarat,Surat,Rabi,Groundnut,TG-37A,1.06,Rainfed,669.7,18.5,33.0,24.9,72.1,112,6.43,156.7,55.2,57.3,Loamy,23.7,1.75,-1.5,0.658,1.38,2023,12,2,336,14.5,5.979464285714286,269.2,2.838768115942029,0.3656668793873644
2020,Madhya Pradesh,Sagar,Rabi,Wheat,HD-3086,0.73,Irrigated,355.3,12.4,28.2,19.1,64.8,122,6.39,74.7,64.1,40.8,Loamy,38.7,3.85,-2.8,0.758,2.52,2020,10,17,291,15.799999999999999,2.9122950819672133,179.60000000000002,1.1653666146645867,0.5461847389558232
2022,Rajasthan,Jodhpur,Kharif,Soybean,NRC-86,4.39,Rainfed,845.4,19.6,33.2,27.3,64.6,117,5.93,106.4,48.1,47.4,Black,28.4,1.55,2.3,0.522,0.94,2022,7,17,198,13.600000000000001,7.225641025641026,201.9,2.212058212058212,0.44548872180451127
